VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
WVWKP7AU2F,King,Seattle,WA,98112.0,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83.0,0.0,43.0,294612699,POINT (-122.300312 47.629782),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0
WMEEJ9AA1F,King,Seattle,WA,98108.0,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68.0,0.0,11.0,250178575,POINT (-122.3173531 47.5484673),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010900.0
5YJSA1H28F,King,Issaquah,WA,98029.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,5.0,211157264,POINT (-122.0209893 47.5632565),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221.0
WBY1Z4C57F,King,Seattle,WA,98103.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,0.0,36.0,139870993,POINT (-122.3499053 47.673887),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002800.0
1N4AZ0CP9F,Island,Camano Island,WA,98282.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,10.0,246349372,POINT (-122.4842001 48.2013985),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400.0
WVWKP7AU1F,King,Redmond,WA,98052.0,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83.0,0.0,45.0,6021235,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032322.0
3FA6P0SU9F,Benton,Kennewick,WA,99336.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,8.0,153715432,POINT (-119.1772787 46.2097625),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011300.0
1FADP5CU9F,Pierce,South Hill,WA,98375.0,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,2.0,264344461,POINT (-122.321058 47.105259),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073132.0
1N4AZ0CP8F,Pierce,Anderson Island,WA,98303.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,28.0,145191427,POINT (-122.6949873 47.164151),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603.0
5YJSA1E2XF,King,Seattle,WA,98106.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,34.0,475524808,POINT (-122.3570816 47.5337116),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800.0
JTDKN3DP9F,Clark,Ridgefield,WA,98642.0,2015,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6.0,0.0,18.0,208612855,POINT (-122.6958231 45.804249),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303.0
WBY1Z4C53F,Whatcom,Blaine,WA,98230.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,0.0,42.0,145682799,POINT (-122.7318295 48.953176),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408.0
1N4AZ0CP9F,King,Vashon,WA,98070.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,34.0,204078003,POINT (-122.466938 47.429244),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0
3FA6P0SU3F,Lewis,Randle,WA,98377.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,20.0,212943909,POINT (-121.8623651 46.5159195),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041972000.0
1N4AZ0CP7F,King,Redmond,WA,98052.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,48.0,204754364,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605.0
1G1RA6E46F,Whatcom,Bellingham,WA,98226.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,42.0,148076540,POINT (-122.464218 48.79135),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000700.0
5YJSA1H28F,King,Seattle,WA,98122.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,37.0,112448528,POINT (-122.3128637 47.6104992),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
5YJSA1E40F,King,North Bend,WA,98045.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,5.0,213659736,POINT (-121.7705205 47.4816922),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0
5YJSA1E19F,King,Kent,WA,98030.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,47.0,262632632,POINT (-122.1994204 47.3741045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029508.0
WBY1Z4C57F,Pierce,Edgewood,WA,98372.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,0.0,31.0,348609824,POINT (-122.2766415 47.207268),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073502.0
1N4AZ0CP6F,Spokane,Spokane,WA,99203.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,6.0,173931614,POINT (-117.402924 47.63041),MODERN ELECTRIC WATER COMPANY,53063004400.0
1N4AZ0CP9F,Thurston,Olympia,WA,98512.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,22.0,102825642,POINT (-122.957046 46.991391),PUGET SOUND ENERGY INC,53067011000.0
1G1RB6E41F,Kitsap,Port Orchard,WA,98366.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,26.0,107188525,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53035092600.0
WBY1Z2C59F,Pierce,Tacoma,WA,98407.0,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0.0,27.0,238380313,POINT (-122.50352 47.282006),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500.0
1G1RD6E45F,King,Bellevue,WA,98004.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,48.0,244679935,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0
1G1RB6E49F,Island,Freeland,WA,98249.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,10.0,477416978,POINT (-122.545737 48.018194),PUGET SOUND ENERGY INC,53029971800.0
5YJSA1E48F,King,Seattle,WA,98136.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,34.0,269239932,POINT (-122.3894209 47.5407358),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010502.0
1N4AZ0CP6F,King,Seattle,WA,98125.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,46.0,122504763,POINT (-122.304356 47.715668),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102.0
3FA6P0SU9F,King,Kenmore,WA,98028.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,46.0,142789965,POINT (-122.2478069 47.75817),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
1G1RB6E48F,Skagit,Mount Vernon,WA,98273.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,40.0,143793688,POINT (-122.3313378 48.4221418),PUGET SOUND ENERGY INC,53057952500.0
WBY1Z4C53F,King,Seattle,WA,98144.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,0.0,37.0,219376958,POINT (-122.3016563 47.5858977),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400.0
1N4AZ0CP7F,Clallam,Sequim,WA,98382.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,24.0,228456861,POINT (-123.1090862 48.0805816),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001902.0
3FA6P0SU4F,King,Renton,WA,98058.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,11.0,149326593,POINT (-122.1476337 47.4438471),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031910.0
5YJSA1H15F,Kitsap,Bremerton,WA,98310.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,23.0,260352228,POINT (-122.6231895 47.5930874),PUGET SOUND ENERGY INC,53035080300.0
1G1RD6E4XF,Snohomish,Monroe,WA,98272.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,39.0,229536296,POINT (-121.968385 47.854897),PUGET SOUND ENERGY INC,53061052203.0
1N4AZ0CP8F,Snohomish,Snohomish,WA,98296.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,44.0,253008353,POINT (-122.121841 47.841036),PUGET SOUND ENERGY INC,53061052121.0
5YJSA1H16F,King,Covington,WA,98042.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,47.0,249517880,POINT (-122.1145138 47.3581107),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032005.0
5YJSA1E20F,Spokane,Otis Orchards,WA,99027.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,4.0,255331870,POINT (-117.1286861 47.7004092),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013201.0
1N4AZ0CP1F,King,Tukwila,WA,98168.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,11.0,106536622,POINT (-122.297205 47.486649),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026200.0
WBY1Z2C50F,King,Kirkland,WA,98033.0,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0.0,48.0,167429461,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0
5YJSA1H21F,Pierce,Gig Harbor,WA,98335.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,26.0,154249735,POINT (-122.6046494 47.3087246),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406.0
5YJSA1E27F,San Juan,Lopez Island,WA,98261.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,40.0,239104568,POINT (-122.8826643 48.5053168),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501.0
5YJSA1H27F,Snohomish,Bothell,WA,98021.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,1.0,220846335,POINT (-122.2107298 47.7977268),PUGET SOUND ENERGY INC,53061051916.0
3FA6P0PUXF,Kitsap,Port Orchard,WA,98367.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,35.0,250279326,POINT (-122.6530052 47.4739066),PUGET SOUND ENERGY INC,53035092101.0
1G1RD6E46F,King,Seattle,WA,98103.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,43.0,474901976,POINT (-122.3499053 47.673887),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004902.0
1N4AZ0CP1F,King,Normandy Park,WA,98166.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,33.0,108239806,POINT (-122.3472273 47.4568458),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600.0
5YJSA1H4XF,King,Medina,WA,98039.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,48.0,194692165,POINT (-122.2363532 47.621118),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200.0
1G1RB6E44F,Pierce,Gig Harbor,WA,98335.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,0.0,26.0,148028450,POINT (-122.6046494 47.3087246),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072408.0
1N4AZ0CP5F,Pierce,Puyallup,WA,98371.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,25.0,141060650,POINT (-122.3119354 47.1990211),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073407.0
1FADP5CU4F,King,Seattle,WA,98118.0,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,37.0,211207923,POINT (-122.2753318 47.5411053),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102.0
WBY1Z4C53F,King,Bellevue,WA,98004.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72.0,0.0,48.0,226533772,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
1N4AZ0CP5F,King,Bellevue,WA,98008.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,48.0,246658247,POINT (-122.1197677 47.6103472),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022901.0
1N4AZ0CP8F,Jefferson,Port Townsend,WA,98368.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,24.0,162532443,POINT (-122.7862046 48.1129794),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950502.0
1N4AZ0CP2F,Skagit,Mount Vernon,WA,98273.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,40.0,233714638,POINT (-122.3313378 48.4221418),PUGET SOUND ENERGY INC,53057952301.0
1N4AZ0CP5F,King,Bellevue,WA,98006.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,41.0,135195077,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800.0
5YJSA1H21F,Clark,Camas,WA,98607.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,18.0,199362803,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400.0
JTDKN3DP3F,King,Seattle,WA,98133.0,2015,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6.0,0.0,46.0,251535721,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602.0
1N4AZ0CP8F,King,Renton,WA,98059.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,11.0,5728495,POINT (-122.134502 47.492627),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601.0
3FA6P0PU6F,Clark,Vancouver,WA,98685.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,49.0,187482368,POINT (-122.688741 45.711311),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904.0
1N4AZ0CP6F,Whatcom,Bellingham,WA,98226.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,42.0,204638164,POINT (-122.464218 48.79135),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102.0
1N4AZ0CP9F,Whatcom,Ferndale,WA,98248.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,42.0,215928891,POINT (-122.6079697 48.8545942),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010504.0
5YJSA1S17F,King,Mercer Island,WA,98040.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,41.0,4461677,POINT (-122.2283088 47.5737238),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024400.0
5YJSA1H20F,King,Kirkland,WA,98033.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,45.0,232609219,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0
WBY1Z2C56F,King,Seattle,WA,98115.0,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0.0,43.0,304526512,POINT (-122.3008235 47.6862671),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301.0
5YJSA1H29F,Skagit,Anacortes,WA,98221.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,40.0,253216071,POINT (-122.6330168 48.4948674),PUGET SOUND ENERGY INC,53057940301.0
WMEEJ9AA4F,Pierce,Tacoma,WA,98444.0,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68.0,0.0,29.0,475102750,POINT (-122.450094 47.153059),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071705.0
1N4AZ0CP7F,King,Seattle,WA,98118.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,37.0,252525094,POINT (-122.2753318 47.5411053),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010200.0
KL8CK6S04F,Whitman,Palouse,WA,99161.0,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82.0,0.0,9.0,3274211,POINT (-117.078955 46.9109331),AVISTA CORP,53075000700.0
5YJSA4H29F,Spokane,Nine Mile Falls,WA,99026.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,7.0,348733745,POINT (-117.6098695 47.8047804),NO KNOWN ELECTRIC UTILITY SERVICE,53063010404.0
1FADP5CU4F,Thurston,Tumwater,WA,98512.0,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,22.0,232487825,POINT (-122.957046 46.991391),PUGET SOUND ENERGY INC,53067010910.0
1N4AZ0CP1F,King,Seattle,WA,98117.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,36.0,117216102,POINT (-122.377938 47.690166),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100.0
1N4AZ0CP5F,San Juan,Eastsound,WA,98245.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,40.0,158075858,POINT (-122.9129975 48.6692106),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101.0
1N4AZ0CP3F,Skagit,Sedro-Woolley,WA,98284.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,39.0,214375598,POINT (-122.206642 48.532503),PUGET SOUND ENERGY INC,53057950803.0
1FADP3R46F,Clark,Camas,WA,98607.0,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76.0,0.0,18.0,117385397,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609.0
1N4AZ0CP9F,King,North Bend,WA,98045.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,5.0,171744086,POINT (-121.7705205 47.4816922),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032706.0
5YJSA1H45F,Snohomish,Lake Stevens,WA,98258.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,39.0,476549503,POINT (-122.0816912 48.0122934),PUGET SOUND ENERGY INC,53061053505.0
WBY2Z2C52F,Whatcom,Ferndale,WA,98248.0,2015,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14.0,0.0,42.0,286390128,POINT (-122.6079697 48.8545942),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010503.0
1N4AZ0CP3F,King,Shoreline,WA,98133.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,32.0,183923750,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020302.0
3FA6P0SU5F,Kitsap,Port Orchard,WA,98366.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,0.0,26.0,261757632,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53035092400.0
1N4AZ0CP9F,King,Kirkland,WA,98034.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,1.0,180343544,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
1N4AZ0CP2F,King,Seattle,WA,98104.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,43.0,257274398,POINT (-122.3276518 47.6018349),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008500.0
5YJSA1H45F,King,Seattle,WA,98101.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,43.0,215608872,POINT (-122.3340795 47.6099315),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101.0
3C3CFFGEXF,Thurston,Olympia,WA,98506.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87.0,0.0,22.0,350197970,POINT (-122.86491 47.07503),PUGET SOUND ENERGY INC,53067010200.0
3C3CFFGE8F,King,Redmond,WA,98052.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87.0,0.0,48.0,247527304,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324.0
1N4AZ0CP5F,King,Seattle,WA,98125.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,46.0,235452346,POINT (-122.304356 47.715668),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0
1N4AZ0CP2F,San Juan,Lopez Is,WA,98261.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,40.0,1827486,POINT (-122.8826643 48.5053168),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960502.0
5YJSA1E23F,Snohomish,Arlington,WA,98223.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,39.0,302545750,POINT (-122.11597 48.194109),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053510.0
WMEEJ9AA4F,King,Shoreline,WA,98133.0,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68.0,0.0,32.0,230666250,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800.0
5YJSA1E2XF,King,Mercer Island,WA,98040.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0.0,41.0,106707849,POINT (-122.2283088 47.5737238),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302.0
1N4AZ0CP4F,Clark,Camas,WA,98607.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,18.0,268583269,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605.0
1N4AZ0CP3F,King,Shoreline,WA,98155.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,0.0,32.0,475428068,POINT (-122.301507 47.761784),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020401.0
